Affiliation,currency,usd_value
Re:AcT,JPY,612823.4404817644
Re:AcT,KRW,5985.022486784326
Re:AcT,NT$,36981.0149034542
Re:AcT,Other,3818.297276092467
Re:AcT,SGD,1083.144465623527
Re:AcT,USD,8024.280000000001
Re:Memories,AUD,42.35849197797522
Re:Memories,CAD,28.99866969797752
Re:Memories,EUR,36.4778
Re:Memories,GBP,9.443531817555556
Re:Memories,HKD,18.043010284536464
Re:Memories,JPY,519.9201915405249
Re:Memories,KRW,26.746232537166716
Re:Memories,NT$,97.127648112682
Re:Memories,Other,3309.402478287348
Re:Memories,SGD,97.32158871650459
Re:Memories,USD,161.0
ReVdol!,AUD,54.869718022782436
ReVdol!,CAD,29.8061368596739
ReVdol!,EUR,312.100516
ReVdol!,GBP,218.00777663734738
ReVdol!,HKD,483.44579339320234
ReVdol!,JPY,12855.566764468997
ReVdol!,NT$,159.7864855622696
ReVdol!,Other,83.66406047888958
ReVdol!,SGD,55.966657150049286
ReVdol!,USD,1474.33
S:gnal,EUR,17.6445
S:gnal,JPY,1369.2986433740539
S:gnal,KRW,28.38780349812356
S:gnal,Other,4.136010577071355
S:gnal,SGD,1.5063792889879846
SNOWDROP,AUD,342.1735184288975
SNOWDROP,EUR,7.9433
SNOWDROP,JPY,3.581094593693754
SNOWDROP,KRW,28.159974982754115
SNOWDROP,NT$,5.916775310490825
SNOWDROP,Other,2352.0381245013114
SNOWDROP,SGD,94.33663965030426
SNOWDROP,USD,30.0
SODA_KIT,AUD,591.2180732337223
SODA_KIT,CAD,133.0106162969289
SODA_KIT,EUR,112.22749999999999
SODA_KIT,GBP,47.75486289688543
SODA_KIT,HKD,1586.0787865550274
SODA_KIT,JPY,21415.373017674574
SODA_KIT,KRW,202.95360437487525
SODA_KIT,NT$,14065.891077785882
SODA_KIT,Other,1115.456332004054
SODA_KIT,SGD,805.9303620024582
SODA_KIT,USD,2096.57
Samaveta Studios,Other,2.0162982035174557
Sandblock Virtual Group,AUD,3.3493094532383174
Sandblock Virtual Group,Other,46.91597217400563
Second Heroine Project,JPY,4783.814961752951
Second Heroine Project,USD,2.0
Sedai One,CAD,8.012410861217774
Sedai One,EUR,1056.0251429999998
Sedai One,GBP,2.4973990138870046
Sedai One,JPY,66.93009137491876
Sedai One,Other,8834.665101529356
Sedai One,USD,1956.56
Smarprise,AUD,518.652567380403
Smarprise,CAD,37.54904019207871
Smarprise,EUR,117.2
Smarprise,GBP,57.72701553499241
Smarprise,HKD,4282.196503322412
Smarprise,JPY,319064.3057585735
Smarprise,KRW,127.02851706449319
Smarprise,NT$,4172.571101954682
Smarprise,Other,371.3449384672211
Smarprise,SGD,75.5280656733796
Smarprise,USD,1066.43
Snack Nili,AUD,203.6046049528403
Snack Nili,CAD,83.54129426790024
Snack Nili,EUR,915.2543009999999
Snack Nili,GBP,2.6241134751773054
Snack Nili,HKD,569.4858274325492
Snack Nili,JPY,79765.2418617508
Snack Nili,KRW,1189.5576074418195
Snack Nili,NT$,6397.839595319405
Snack Nili,Other,878.5263277554734
Snack Nili,SGD,308.9355423242504
Snack Nili,USD,2134.05
Snooze Button Project,AUD,182.52627071626713
Snooze Button Project,CAD,33.2494797837021
Snooze Button Project,EUR,82.634764
Snooze Button Project,GBP,13.207193486028938
Snooze Button Project,HKD,554.9245767356999
Snooze Button Project,JPY,31677.081601751364
Snooze Button Project,KRW,196.63994135333212
Snooze Button Project,NT$,4228.990242527028
Snooze Button Project,Other,63.577695447226525
Snooze Button Project,SGD,35.32316833690718
Snooze Button Project,USD,498.48
Starry Sky Academy,AUD,7.734196496572734
Starry Sky Academy,CAD,4.127800095322394
Starry Sky Academy,JPY,5550.517538677809
Starry Sky Academy,KRW,17.325246898565464
Starry Sky Academy,NT$,43.879936509521585
Starry Sky Academy,Other,0.6207259337190902
Starry Sky Academy,USD,66.97
Start UP,AUD,3.660925258052481
Start UP,EUR,98.8234
Start UP,JPY,5518.907978256901
Start UP,NT$,3.5080623874370955
Start UP,Other,1286.711715710612
Start UP,USD,4122.96
Stellar Cycle Campus,JPY,18358.947934438136
Stellar Cycle Campus,KRW,1.5086965018565566
Stellar Cycle Campus,NT$,120.68951937172557
Stellar Cycle Campus,Other,28.936140655013194
Stellar Cycle Campus,SGD,2.611921916424695
Stellar Cycle Campus,USD,86.0
Sugar Crush,AUD,5.366778726551469
Sugar Crush,CAD,18.609730381081487
Sugar Crush,GBP,3.3642935729348116
Sugar Crush,Other,0.8658369520308242
Sugar Crush,USD,2.0
Sugar Stella,JPY,284.03794922441824
TOMATO GUMMY,JPY,392.64035526206624
Tenmakinin ver G,HKD,6.398890053079412
Tenmakinin ver G,JPY,12751.000514332622
Tenmakinin ver G,NT$,9.721196036764695
Tenmakinin ver G,Other,0.6469768367956461
Tenmakinin ver G,USD,5.0
Things Vtubers Say,AUD,40.746647938132675
Things Vtubers Say,CAD,95.62176590088677
Things Vtubers Say,EUR,54.3985
Things Vtubers Say,GBP,32.97972614693654
Things Vtubers Say,JPY,18.64276258091732
Things Vtubers Say,Other,152.165170666341
Things Vtubers Say,SGD,3.553379886257289
Things Vtubers Say,USD,2203.2599999999998
Toy's Factory,CAD,7.27408402358033
Toy's Factory,HKD,25.477973366788202
Toy's Factory,JPY,2827.3919975536874
Toy's Factory,KRW,8.53191810864905
Toy's Factory,NT$,143.41090795067515
Toy's Factory,Other,14.843870259226183
Toy's Factory,USD,20.0
Tsunderia,AUD,2893.296841087448
Tsunderia,CAD,10451.207617870617
Tsunderia,EUR,7835.864632
Tsunderia,GBP,2841.0989715012925
Tsunderia,HKD,101.97357968715423
Tsunderia,JPY,2396.201279218197
Tsunderia,KRW,13479.630942380774
Tsunderia,NT$,556.6367415931024
Tsunderia,Other,10363.41794434558
Tsunderia,SGD,2238.0058836678795
Tsunderia,USD,96241.89
Ultimatum Of Matrix,Other,1.3140424533235864
United Talent,AUD,46.140804674905965
United Talent,CAD,16.36946902654867
United Talent,EUR,22.17586
United Talent,GBP,98.12663357664233
United Talent,HKD,544.7427592990484
United Talent,JPY,274.25279187817256
United Talent,KRW,79.35480510977688
United Talent,NT$,456.5998116039749
United Talent,Other,224.58801306843745
United Talent,SGD,21.61356372080317
United Talent,USD,1165.76
V&U,AUD,312.3038507475154
V&U,CAD,2162.879969335411
V&U,EUR,3307.368943
V&U,GBP,353.3372212340024
V&U,HKD,2728.561319366703
V&U,JPY,96.68919401754762
V&U,KRW,2303.9937702649568
V&U,NT$,4.728728602503059
V&U,Other,513.5457183069752
V&U,SGD,15.063362607273726
V&U,USD,35419.26
VDoki,Other,1.142484898732678
VDoki,USD,250.97
VEE,AUD,347.2293982355281
VEE,CAD,177.01396237374422
VEE,EUR,602.726341
VEE,GBP,70.78733699809118
VEE,HKD,278.72593569174825
VEE,JPY,130560.05416760946
VEE,KRW,44141.07679194814
VEE,NT$,908.5238890599691
VEE,Other,3799.0049395050105
VEE,SGD,224.6867444312336
VEE,USD,3720.69
VEEMusic,EUR,29.0
VEEMusic,HKD,16.485625371068963
VEEMusic,JPY,47729.92097218483
VEEMusic,NT$,33.26920695649572
VEEMusic,Other,5.66524826153603
VEEMusic,USD,3.0
VGaming,AUD,223.4586732885673
VGaming,CAD,90.21826130700887
VGaming,EUR,140.09014
VGaming,GBP,16.312832465099433
VGaming,HKD,185.35846743353505
VGaming,JPY,78054.69232174706
VGaming,KRW,823.2905981955882
VGaming,NT$,355.11803142294013
VGaming,Other,56.83691756128509
VGaming,USD,630.44
VMaison,CAD,40.70497998839051
VMaison,EUR,4.9959999999999996
VMaison,HKD,116.1639441483179
VMaison,JPY,33455.824695304356
VMaison,KRW,16.555533641339167
VMaison,NT$,1493.018027657368
VMaison,Other,139.1171701024029
VMaison,SGD,3.6956658291457285
VMaison,USD,207.08
VOICE-ORE,AUD,17.983235195216853
VOICE-ORE,CAD,153.21351618659656
VOICE-ORE,EUR,275.888417
VOICE-ORE,GBP,5.5584914829924195
VOICE-ORE,HKD,299.5076484059539
VOICE-ORE,JPY,125237.13352497437
VOICE-ORE,KRW,2366.7874894628235
VOICE-ORE,NT$,1704.8295335063956
VOICE-ORE,Other,790.3862955692324
VOICE-ORE,SGD,6852.618101277853
VOICE-ORE,USD,1291.79
VOMS Project,AUD,2460.840163599023
VOMS Project,CAD,1287.0525894078878
VOMS Project,EUR,979.9939199999999
VOMS Project,GBP,779.2285127983062
VOMS Project,HKD,215.51118936761827
VOMS Project,JPY,105568.95349966083
VOMS Project,KRW,3705.2958630632056
VOMS Project,NT$,1303.6411129018252
VOMS Project,Other,2743.05173191461
VOMS Project,SGD,1050.0011249842428
VOMS Project,USD,23439.95
VReverie,AUD,847.4602517163958
VReverie,CAD,5259.0650504997075
VReverie,EUR,5888.12937
VReverie,GBP,3048.7303632941284
VReverie,HKD,85.81657277859362
VReverie,JPY,476.4499275068231
VReverie,KRW,74.23007858730307
VReverie,NT$,0.4929508035098085
VReverie,Other,1909.2724512020795
VReverie,SGD,1529.0095393827544
VReverie,USD,38843.62
VSPO!,AUD,1259.9174086070766
VSPO!,CAD,67.86049607757852
VSPO!,EUR,302.15784099999996
VSPO!,GBP,524.487634227058
VSPO!,HKD,7504.0977532384
VSPO!,JPY,713004.4043661729
VSPO!,KRW,3120.76857051198
VSPO!,NT$,6318.647112380004
VSPO!,Other,3970.448743057519
VSPO!,SGD,489.17262063829196
VSPO!,USD,4158.26
VShojo,AUD,5393.028032538527
VShojo,CAD,10242.218650228355
VShojo,EUR,14276.272872
VShojo,GBP,7096.824094609611
VShojo,HKD,47837.186269784135
VShojo,JPY,802200.1330306196
VShojo,KRW,4889.356902668745
VShojo,NT$,47613.132548867055
VShojo,Other,20987.00305947116
VShojo,SGD,6541.0329503731655
VShojo,USD,79322.8
VTBR,Other,1185.6961582869233
VTory,AUD,6.7945087416892385
VTory,JPY,66.67861934566379
VTory,KRW,17.386804869323832
VTory,Other,1324.4679752295692
Varium,AUD,93.53931258705347
Varium,CAD,1.4783457384928935
Varium,EUR,1166.293949
Varium,GBP,17.140572958005713
Varium,HKD,111.44212821671624
Varium,JPY,128682.5752597971
Varium,KRW,2897.585480032339
Varium,NT$,321.12962748814067
Varium,Other,130.55555250670272
Varium,USD,103.47
ViViD,AUD,1757.705539418776
ViViD,CAD,409.9658928671435
ViViD,EUR,1190.303179
ViViD,GBP,1825.1935106628903
ViViD,HKD,839.5471728589578
ViViD,JPY,323870.2725829444
ViViD,KRW,86.76595687900172
ViViD,NT$,1529.010074348762
ViViD,Other,14534.850175189842
ViViD,SGD,1797.606499833512
ViViD,USD,9673.91
Vic inc.,EUR,58.845000000000006
Vic inc.,JPY,228.84310617411666
Vic inc.,NT$,1.022564591996727
Virtual Avex,JPY,551.8492266680224
Virtual Avex,KRW,3.8370058702755854
Virtual Avex,NT$,5.902510404831222
Virtual Avex,USD,1.49
Virtual Land,EUR,8.391
Virtual Land,JPY,5.833991616959536
Virtual Land,Other,851.3140477284406
Virtual Land,USD,203.99
Virtual Streamers Worldwide,CAD,1.4539788705631982
Virtual Streamers Worldwide,EUR,4.7825
Virtual Streamers Worldwide,GBP,61.458102539105774
Virtual Streamers Worldwide,Other,52.04109635971665
Virtual Streamers Worldwide,USD,507.41999999999996
Virtual eSports Project,AUD,20659.98786540512
Virtual eSports Project,CAD,3030.84375983877
Virtual eSports Project,EUR,1667.716098
Virtual eSports Project,GBP,529.8862796536067
Virtual eSports Project,HKD,17883.296434397278
Virtual eSports Project,JPY,1584039.4500264183
Virtual eSports Project,KRW,4112.809085753632
Virtual eSports Project,NT$,19834.939003790125
Virtual eSports Project,Other,10519.393544732613
Virtual eSports Project,SGD,2186.0764773026103
Virtual eSports Project,USD,9542.73
Virtunix,AUD,33.736369467607446
Virtunix,Other,5.338554725568999
Vtopia Project,Other,16.183489998713487
WACTOR,AUD,1919.3304957107428
WACTOR,CAD,200.51489208135874
WACTOR,EUR,16597.579058
WACTOR,GBP,1251.9203702842224
WACTOR,HKD,196.74951233229731
WACTOR,JPY,13048.977737097144
WACTOR,KRW,7.6808127961307004
WACTOR,NT$,86.43970307507541
WACTOR,Other,91038.93915457476
WACTOR,SGD,10.967183042067187
WACTOR,USD,33752.509999999995
WE Liver's,EUR,8.7218
WE Liver's,Other,69.1403985123432
WFLE,HKD,6.372199315623375
WFLE,JPY,5985.2852709793315
WFLE,NT$,1.071887951979417
WFLE,USD,180.0
WePlanet,AUD,15.990714211377014
WePlanet,CAD,58.38421513787201
WePlanet,EUR,533.911696
WePlanet,GBP,362.56733846703406
WePlanet,HKD,3.2247188624948233
WePlanet,JPY,530.0891856061352
WePlanet,KRW,30.147316793991727
WePlanet,NT$,68.23414036975672
WePlanet,Other,9428.99560779978
WePlanet,SGD,18.694254252119833
WePlanet,USD,1713.77
Wright Flyer Live Entertainment,JPY,232.5380333451153
Xekin Project (formerly),Other,19.684284515708597
Yahoo,AUD,796.8174424200436
Yahoo,CAD,220.18509980516626
Yahoo,EUR,103.71962
Yahoo,GBP,42.7795341104296
Yahoo,HKD,9085.52499428539
Yahoo,JPY,8668.26175569809
Yahoo,KRW,8.33045179991613
Yahoo,NT$,89423.19637462149
Yahoo,Other,866.8721150055227
Yahoo,SGD,172.1494571780424
Yahoo,USD,549.13
Yashin Live,Other,4.648412053132952
Yashin Live,USD,55.0
Yokomeshi,AUD,157.0924486052444
Yokomeshi,CAD,60.92096711854025
Yokomeshi,EUR,147.1995
Yokomeshi,GBP,457.8706835772067
Yokomeshi,JPY,4.823943661971831
Yokomeshi,Other,373.38848666819945
Yokomeshi,USD,1610.51
Yume Reality,AUD,45.46550315894652
Yume Reality,CAD,9.173538251254257
Yume Reality,EUR,2.39
Yume Reality,GBP,20.598604064266098
Yume Reality,HKD,1.2879550547202288
Yume Reality,JPY,270.1253802868274
Yume Reality,KRW,430.8680054814637
Yume Reality,NT$,8.415554358551088
Yume Reality,Other,1283.5088726725012
Yume Reality,SGD,37.0198422042876
Yume Reality,USD,53.96
Yuno Production,AUD,3054.8922482739645
Yuno Production,CAD,793.8789890786096
Yuno Production,GBP,71.17599987569031
Yuno Production,JPY,2553.744209951399
Yuno Production,KRW,78.7059225683822
Yuno Production,Other,2395.8514367727976
Yuno Production,SGD,33.55053239185382
Yuno Production,USD,2405.94
Yuuhei Satellite,EUR,10.878
Yuuhei Satellite,GBP,7.074600870827286
Yuuhei Satellite,HKD,10.884468708310443
Yuuhei Satellite,JPY,15441.579380003726
Yuuhei Satellite,KRW,67.3707261497628
Yuuhei Satellite,NT$,300.655709769272
Yuuhei Satellite,Other,55.43974523753008
Yuuhei Satellite,USD,5.0
ZIG,JPY,5.5415168355671796
ZIG,USD,10.0
ec19projekt,Other,1.302578382286005
h!mawari Project,JPY,6.004955947136564
h!mawari Project,Other,66.38450999603921
h!mawari Project,USD,9.98
hololive,AUD,167249.17539148437
hololive,CAD,210129.4392263644
hololive,EUR,215857.836976
hololive,GBP,178832.8265910341
hololive,HKD,639771.525027573
hololive,JPY,23492099.58260716
hololive,KRW,346682.42967060464
hololive,NT$,1554842.907205996
hololive,Other,451289.76552483876
hololive,SGD,223887.27101183505
hololive,USD,1576227.46
hololive English,AUD,175083.4844339305
hololive English,CAD,337092.6899535556
hololive English,EUR,185856.649652
hololive English,GBP,126564.14782774812
hololive English,HKD,83757.89139109579
hololive English,JPY,228121.3900967471
hololive English,KRW,222693.2024746135
hololive English,NT$,180051.34207571938
hololive English,Other,323807.6069543987
hololive English,SGD,123786.10916994893
hololive English,USD,3363102.67
hololive Indonesia,AUD,21439.91448476235
hololive Indonesia,CAD,34661.1663526839
hololive Indonesia,EUR,84676.325146
hololive Indonesia,GBP,27345.45834246064
hololive Indonesia,HKD,12061.47727344413
hololive Indonesia,JPY,132104.75012476274
hololive Indonesia,KRW,60449.54070835929
hololive Indonesia,NT$,47997.03045397596
hololive Indonesia,Other,201996.03743876415
hololive Indonesia,SGD,34604.47063320239
hololive Indonesia,USD,448286.24
idol Corp,AUD,3576.130190434352
idol Corp,CAD,4311.238056094338
idol Corp,EUR,4919.90048
idol Corp,GBP,7530.502583852182
idol Corp,HKD,230.69919931864374
idol Corp,JPY,2261.9315852850164
idol Corp,KRW,145.84390286856743
idol Corp,NT$,118.7294103586213
idol Corp,Other,12474.539444174814
idol Corp,SGD,212.32971492701563
idol Corp,USD,61539.420000000006
kawaii,AUD,16364.434500284622
kawaii,CAD,11027.431783953518
kawaii,EUR,6328.083627
kawaii,GBP,4834.274518085887
kawaii,HKD,48.55992656790938
kawaii,JPY,3898.185683287524
kawaii,KRW,329.0319306749788
kawaii,NT$,674.4043003714806
kawaii,Other,14309.201498368035
kawaii,SGD,2120.6765477894546
kawaii,USD,92199.25
lucid Multimedia,AUD,148.55711559429346
lucid Multimedia,CAD,560.2137358302557
lucid Multimedia,EUR,155.49378199999998
lucid Multimedia,GBP,109.22330680109874
lucid Multimedia,JPY,45.26268623663334
lucid Multimedia,Other,721.0854759056581
lucid Multimedia,USD,3927.56
nullptr::live,AUD,65.62464891375151
nullptr::live,CAD,223.42785762996596
nullptr::live,EUR,431.39755
nullptr::live,GBP,133.71665067326333
nullptr::live,JPY,105.66114901887909
nullptr::live,KRW,2.9803210859739027
nullptr::live,NT$,14.602776816000713
nullptr::live,Other,378.1783259952508
nullptr::live,SGD,13.816264625162502
nullptr::live,USD,1881.18
unicreate,AUD,41.631210478602085
unicreate,CAD,20.75613079019074
unicreate,EUR,1164.265357
unicreate,GBP,26.542667511480587
unicreate,HKD,809.8842858718178
unicreate,JPY,106212.0765119524
unicreate,KRW,161.584034186272
unicreate,NT$,336.850831733427
unicreate,Other,83.8221473086425
unicreate,SGD,34.43743346555518
unicreate,USD,877.0
upd8,AUD,518.3829138975935
upd8,CAD,603.4724558956264
upd8,EUR,215.9414
upd8,GBP,265.51762248884125
upd8,HKD,3432.870377058626
upd8,JPY,534756.085534703
upd8,KRW,895.0569475074835
upd8,NT$,1609.5498693053964
upd8,Other,869.0231479546069
upd8,SGD,122.46516834449
upd8,USD,9590.85
upnation-ntv,AUD,26.321448013064778
upnation-ntv,EUR,42.427
upnation-ntv,HKD,175.69351841835692
upnation-ntv,JPY,33357.54423357838
upnation-ntv,KRW,620.0752491725639
upnation-ntv,NT$,186.12587131730592
upnation-ntv,Other,21.603601813764893
upnation-ntv,SGD,17.834161259276485
upnation-ntv,USD,601.73
まふまふの何でも屋さん,EUR,6.943976000000001
まふまふの何でも屋さん,JPY,8125.400779108914
まふまふの何でも屋さん,KRW,1.4116080667452986
まふまふの何でも屋さん,NT$,12.143085697158545
まふまふの何でも屋さん,Other,18.648395621812668
まふまふの何でも屋さん,SGD,5.1499038138158335
まふまふの何でも屋さん,USD,21.9
天江家,AUD,97.77196025134307
天江家,CAD,2.308839094524319
天江家,EUR,12.367656000000002
天江家,HKD,2.294932756055368
天江家,JPY,8067.118517803047
天江家,KRW,1.6099329318674118
天江家,NT$,19.82276030268802
天江家,Other,1.5785585942585332
天江家,SGD,7.408802399386204
天江家,USD,16.0
